Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[94]     0.0    0.00    0.00       4         xsd::cxx::tree::one<PSE_Molekulardynamik_WS12::nonNegativeDecimal_t, false>::set(std::auto_ptr<PSE_Molekulardynamik_WS12::nonNegativeDecimal_t>) [94]
-----------------------------------------------
                0.00    0.00       1/4           PSE_Molekulardynamik_WS12::thermostat_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [163]
                0.00    0.00       1/4           PSE_Molekulardynamik_WS12::simulation_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [36]
                0.00    0.00       2/4           PSE_Molekulardynamik_WS12::cuboid_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [114]
[95]     0.0    0.00    0.00       4         xsd::cxx::tree::traits<unsigned long long, char, (xsd::cxx::tree::schema_type::value)0>::create(std::string const&, xercesc_3_1::DOMElement const*, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [95]
                0.00    0.00       4/40          xsd::cxx::zc_istream<char>::zc_istream(xsd::cxx::ro_string<char> const&) [61]
-----------------------------------------------
                0.00    0.00       4/4           PSE_Molekulardynamik_WS12::cuboid_t::cuboid_t(PSE_Molekulardynamik_WS12::cuboid_t const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [119]
[96]     0.0    0.00    0.00       4         PSE_Molekulardynamik_WS12::decimalVector_t::_clone(xsd::cxx::tree::flags, xsd::cxx::tree::_type*) const [96]
                0.00    0.00       4/18          xsd::cxx::tree::_type::_type(xsd::cxx::tree::_type const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [66]
-----------------------------------------------
                0.00    0.00       3/3           main [1]
[97]     0.0    0.00    0.00       3         PSE_Molekulardynamik_WS12::simulation_t::potential() [97]
-----------------------------------------------
                0.00    0.00       3/3           main [1]
[98]     0.0    0.00    0.00       3         PSE_Molekulardynamik_WS12::domain_t::dimensions() [98]
-----------------------------------------------
                0.00    0.00       3/3           main [1]
[99]     0.0    0.00    0.00       3         PSE_Molekulardynamik_WS12::domain_t::y() [99]
-----------------------------------------------
                0.00    0.00       1/3           PSE_Molekulardynamik_WS12::simulation_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [36]
                0.00    0.00       2/3           main [1]
[100]    0.0    0.00    0.00       3         PSE_Molekulardynamik_WS12::potential_t::_xsd_potential_t_convert() const [100]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[101]    0.0    0.00    0.00       2         PSE_Molekulardynamik_WS12::simulation_t::domain() [101]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[102]    0.0    0.00    0.00       2         PSE_Molekulardynamik_WS12::thermostat_t::frequency() [102]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[103]    0.0    0.00    0.00       2         PSE_Molekulardynamik_WS12::dimensionBoundaries_t::lower() [103]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[104]    0.0    0.00    0.00       2         PSE_Molekulardynamik_WS12::dimensionBoundaries_t::upper() [104]
-----------------------------------------------
                0.00    0.00       2/2           PSE_Molekulardynamik_WS12::domain_t::~domain_t() [175]
[105]    0.0    0.00    0.00       2         PSE_Molekulardynamik_WS12::dimensionBoundaries_t::~dimensionBoundaries_t() [105]
                0.00    0.00       4/4           PSE_Molekulardynamik_WS12::boundary_t::~boundary_t() [86]
                0.00    0.00       2/66          xsd::cxx::tree::_type::~_type() [56]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[106]    0.0    0.00    0.00       2         PSE_Molekulardynamik_WS12::positiveIntegerVector_t::x() [106]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[107]    0.0    0.00    0.00       2         PSE_Molekulardynamik_WS12::positiveIntegerVector_t::y() [107]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[108]    0.0    0.00    0.00       2         PSE_Molekulardynamik_WS12::positiveIntegerVector_t::z() [108]
-----------------------------------------------
                0.00    0.00       2/2           PSE_Molekulardynamik_WS12::positiveIntegerVector_t::positiveIntegerVector_t(xercesc_3_1::DOMElement const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [110]
[109]    0.0    0.00    0.00       2         PSE_Molekulardynamik_WS12::positiveIntegerVector_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [109]
                0.00    0.00       6/61          xsd::cxx::xml::qualified_name<char> xsd::cxx::xml::dom::name<char>(xercesc_3_1::DOMElement const&) [57]
                0.00    0.00       6/39          xsd::cxx::tree::_type::_type(xercesc_3_1::DOMElement const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [62]
                0.00    0.00       6/45          std::basic_string<char, std::char_traits<char>, std::allocator<char> > xsd::cxx::tree::text_content<char>(xercesc_3_1::DOMElement const&) [60]
                0.00    0.00       6/36          xsd::cxx::tree::traits<double, char, (xsd::cxx::tree::schema_type::value)2>::create(std::string const&, xercesc_3_1::DOMElement const*, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [63]
                0.00    0.00       6/13          xsd::cxx::tree::one<PSE_Molekulardynamik_WS12::positiveDecimal_t, false>::set(std::auto_ptr<PSE_Molekulardynamik_WS12::positiveDecimal_t>) [68]
-----------------------------------------------
                0.00    0.00       2/2           PSE_Molekulardynamik_WS12::cuboid_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [114]
[110]    0.0    0.00    0.00       2         PSE_Molekulardynamik_WS12::positiveIntegerVector_t::positiveIntegerVector_t(xercesc_3_1::DOMElement const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [110]
                0.00    0.00       2/39          xsd::cxx::tree::_type::_type(xercesc_3_1::DOMElement const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [62]
                0.00    0.00       2/13          xsd::cxx::xml::dom::parser<char>::parser(xercesc_3_1::DOMElement const&, bool, bool) [67]
                0.00    0.00       2/2           PSE_Molekulardynamik_WS12::positiveIntegerVector_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [109]
-----------------------------------------------
                0.00    0.00       2/2           PSE_Molekulardynamik_WS12::positiveIntegerVector_t::_clone(xsd::cxx::tree::flags, xsd::cxx::tree::_type*) const [129]
[111]    0.0    0.00    0.00       2         PSE_Molekulardynamik_WS12::positiveIntegerVector_t::positiveIntegerVector_t(PSE_Molekulardynamik_WS12::positiveIntegerVector_t const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [111]
                0.00    0.00       6/10          PSE_Molekulardynamik_WS12::positiveDecimal_t::_clone(xsd::cxx::tree::flags, xsd::cxx::tree::_type*) const [70]
                0.00    0.00       2/18          xsd::cxx::tree::_type::_type(xsd::cxx::tree::_type const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [66]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[112]    0.0    0.00    0.00       2         PSE_Molekulardynamik_WS12::cuboid_t::mass() [112]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[113]    0.0    0.00    0.00       2         PSE_Molekulardynamik_WS12::cuboid_t::type() [113]
-----------------------------------------------
                0.00    0.00       2/2           PSE_Molekulardynamik_WS12::cuboid_t::cuboid_t(xercesc_3_1::DOMElement const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [118]
[114]    0.0    0.00    0.00       2         PSE_Molekulardynamik_WS12::cuboid_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [114]
                0.00    0.00      16/61          xsd::cxx::xml::qualified_name<char> xsd::cxx::xml::dom::name<char>(xercesc_3_1::DOMElement const&) [57]
                0.00    0.00      10/45          std::basic_string<char, std::char_traits<char>, std::allocator<char> > xsd::cxx::tree::text_content<char>(xercesc_3_1::DOMElement const&) [60]
                0.00    0.00       8/39          xsd::cxx::tree::_type::_type(xercesc_3_1::DOMElement const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [62]
                0.00    0.00       8/36          xsd::cxx::tree::traits<double, char, (xsd::cxx::tree::schema_type::value)2>::create(std::string const&, xercesc_3_1::DOMElement const*, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [63]
                0.00    0.00       4/5           PSE_Molekulardynamik_WS12::decimalVector_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [84]
                0.00    0.00       4/4           xsd::cxx::tree::one<PSE_Molekulardynamik_WS12::decimalVector_t, false>::set(std::auto_ptr<PSE_Molekulardynamik_WS12::decimalVector_t>) [93]
                0.00    0.00       4/13          xsd::cxx::tree::one<PSE_Molekulardynamik_WS12::positiveDecimal_t, false>::set(std::auto_ptr<PSE_Molekulardynamik_WS12::positiveDecimal_t>) [68]
                0.00    0.00       2/2           PSE_Molekulardynamik_WS12::positiveIntegerVector_t::positiveIntegerVector_t(xercesc_3_1::DOMElement const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [110]
                0.00    0.00       2/13          xsd::cxx::xml::dom::parser<char>::parser(xercesc_3_1::DOMElement const&, bool, bool) [67]
                0.00    0.00       2/4           xsd::cxx::tree::traits<unsigned long long, char, (xsd::cxx::tree::schema_type::value)0>::create(std::string const&, xercesc_3_1::DOMElement const*, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [95]
                0.00    0.00       2/2           xsd::cxx::tree::one<PSE_Molekulardynamik_WS12::positiveIntegerVector_t, false>::set(std::auto_ptr<PSE_Molekulardynamik_WS12::positiveIntegerVector_t>) [125]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[115]    0.0    0.00    0.00       2         PSE_Molekulardynamik_WS12::cuboid_t::sigma() [115]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[116]    0.0    0.00    0.00       2         PSE_Molekulardynamik_WS12::cuboid_t::epsilon() [116]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[117]    0.0    0.00    0.00       2         PSE_Molekulardynamik_WS12::cuboid_t::distance() [117]
-----------------------------------------------
                0.00    0.00       2/2           PSE_Molekulardynamik_WS12::inputs_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [176]
[118]    0.0    0.00    0.00       2         PSE_Molekulardynamik_WS12::cuboid_t::cuboid_t(xercesc_3_1::DOMElement const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [118]
                0.00    0.00       2/39          xsd::cxx::tree::_type::_type(xercesc_3_1::DOMElement const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [62]
                0.00    0.00       2/13          xsd::cxx::xml::dom::parser<char>::parser(xercesc_3_1::DOMElement const&, bool, bool) [67]
                0.00    0.00       2/2           PSE_Molekulardynamik_WS12::cuboid_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [114]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[119]    0.0    0.00    0.00       2         PSE_Molekulardynamik_WS12::cuboid_t::cuboid_t(PSE_Molekulardynamik_WS12::cuboid_t const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [119]
                0.00    0.00       4/4           PSE_Molekulardynamik_WS12::decimalVector_t::_clone(xsd::cxx::tree::flags, xsd::cxx::tree::_type*) const [96]
                0.00    0.00       4/10          PSE_Molekulardynamik_WS12::positiveDecimal_t::_clone(xsd::cxx::tree::flags, xsd::cxx::tree::_type*) const [70]
                0.00    0.00       2/18          xsd::cxx::tree::_type::_type(xsd::cxx::tree::_type const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [66]
                0.00    0.00       2/2           PSE_Molekulardynamik_WS12::positiveIntegerVector_t::_clone(xsd::cxx::tree::flags, xsd::cxx::tree::_type*) const [129]
-----------------------------------------------
                0.00    0.00       2/2           PSE_Molekulardynamik_WS12::inputs_t::~inputs_t() [178]
[120]    0.0    0.00    0.00       2         PSE_Molekulardynamik_WS12::cuboid_t::~cuboid_t() [120]
                0.00    0.00       4/23          PSE_Molekulardynamik_WS12::positiveDecimal_t::~positiveDecimal_t() [65]
                0.00    0.00       4/9           PSE_Molekulardynamik_WS12::decimalVector_t::~decimalVector_t() [71]
                0.00    0.00       2/4           PSE_Molekulardynamik_WS12::positiveIntegerVector_t::~positiveIntegerVector_t() [90]
                0.00    0.00       2/66          xsd::cxx::tree::_type::~_type() [56]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[121]    0.0    0.00    0.00       2         PSE_Molekulardynamik_WS12::cuboid_t::~cuboid_t() [121]
                0.00    0.00       4/23          PSE_Molekulardynamik_WS12::positiveDecimal_t::~positiveDecimal_t() [65]
                0.00    0.00       4/9           PSE_Molekulardynamik_WS12::decimalVector_t::~decimalVector_t() [71]
                0.00    0.00       2/4           PSE_Molekulardynamik_WS12::positiveIntegerVector_t::~positiveIntegerVector_t() [90]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[122]    0.0    0.00    0.00       2         PSE_Molekulardynamik_WS12::domain_t::x() [122]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[123]    0.0    0.00    0.00       2         PSE_Molekulardynamik_WS12::inputs_t::sphere() [123]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[124]    0.0    0.00    0.00       2         PSE_Molekulardynamik_WS12::inputs_t::inputFile() [124]
-----------------------------------------------
                0.00    0.00       2/2           PSE_Molekulardynamik_WS12::cuboid_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [114]
[125]    0.0    0.00    0.00       2         xsd::cxx::tree::one<PSE_Molekulardynamik_WS12::positiveIntegerVector_t, false>::set(std::auto_ptr<PSE_Molekulardynamik_WS12::positiveIntegerVector_t>) [125]
-----------------------------------------------
                0.00    0.00       2/2           PSE_Molekulardynamik_WS12::inputs_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [176]
[126]    0.0    0.00    0.00       2         xsd::cxx::tree::sequence<PSE_Molekulardynamik_WS12::cuboid_t, false>::push_back(std::auto_ptr<PSE_Molekulardynamik_WS12::cuboid_t>) [126]
                0.00    0.00       2/2           std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> >::_M_insert_aux(__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >, xsd::cxx::tree::sequence_common::ptr const&) [130]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[127]    0.0    0.00    0.00       2         std::ostream& log4cxx::helpers::operator<< <PSE_Molekulardynamik_WS12::boundary_t>(log4cxx::helpers::CharMessageBuffer&, PSE_Molekulardynamik_WS12::boundary_t const&) [127]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[128]    0.0    0.00    0.00       2         PSE_Molekulardynamik_WS12::potential_t::operator PSE_Molekulardynamik_WS12::potential_t::value() const [128]
-----------------------------------------------
                0.00    0.00       2/2           PSE_Molekulardynamik_WS12::cuboid_t::cuboid_t(PSE_Molekulardynamik_WS12::cuboid_t const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [119]
[129]    0.0    0.00    0.00       2         PSE_Molekulardynamik_WS12::positiveIntegerVector_t::_clone(xsd::cxx::tree::flags, xsd::cxx::tree::_type*) const [129]
                0.00    0.00       2/2           PSE_Molekulardynamik_WS12::positiveIntegerVector_t::positiveIntegerVector_t(PSE_Molekulardynamik_WS12::positiveIntegerVector_t const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [111]
-----------------------------------------------
                0.00    0.00       2/2           xsd::cxx::tree::sequence<PSE_Molekulardynamik_WS12::cuboid_t, false>::push_back(std::auto_ptr<PSE_Molekulardynamik_WS12::cuboid_t>) [126]
[130]    0.0    0.00    0.00       2         std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> >::_M_insert_aux(__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >, xsd::cxx::tree::sequence_common::ptr const&) [130]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [1275]
[131]    0.0    0.00    0.00       1         global constructors keyed to _Z14generateCuboidRSt4listI8ParticleSaIS0_EEN5utils6VectorIdLi3EEES6_NS5_IiLi3EEEddddi [131]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [1275]
[132]    0.0    0.00    0.00       1         global constructors keyed to _Z28MaxwellBoltzmannDistributionR8Particledi [132]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [1275]
[133]    0.0    0.00    0.00       1         global constructors keyed to _ZN10FileReader6loggerE [133]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [1275]
[134]    0.0    0.00    0.00       1         global constructors keyed to _ZN10PhaseSpace6loggerE [134]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [1275]
[135]    0.0    0.00    0.00       1         global constructors keyed to _ZN10Thermostat6loggerE [135]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [1275]
[136]    0.0    0.00    0.00       1         global constructors keyed to _ZN12TestSettings7runTestEv [136]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [1275]
[137]    0.0    0.00    0.00       1         global constructors keyed to _ZN12outputWriter9VTKWriter6loggerE [137]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [1275]
[138]    0.0    0.00    0.00       1         global constructors keyed to _ZN12outputWriter9XYZWriterC2Ev [138]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [1275]
[139]    0.0    0.00    0.00       1         global constructors keyed to _ZN15DataArrayList_tC2Ev [139]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [1275]
[140]    0.0    0.00    0.00       1         global constructors keyed to _ZN17ParticleContainer6loggerE [140]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [1275]
[141]    0.0    0.00    0.00       1         global constructors keyed to _ZN21ParticleContainerTest5setUpEv [141]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [1275]
[142]    0.0    0.00    0.00       1         global constructors keyed to _ZN23SimpleParticleContainer6loggerE [142]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [1275]
[143]    0.0    0.00    0.00       1         global constructors keyed to _ZN27LinkedCellParticleContainer6loggerE [143]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [1275]
[144]    0.0    0.00    0.00       1         global constructors keyed to _ZN27SimpleParticleContainerTest22setUpParticleContainerEv [144]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [1275]
[145]    0.0    0.00    0.00       1         global constructors keyed to _ZN31LinkedCellParticleContainerTest22setUpParticleContainerEv [145]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [1275]
[146]    0.0    0.00    0.00       1         global constructors keyed to _ZN4CellC2Ev [146]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [1275]
[147]    0.0    0.00    0.00       1         global constructors keyed to _ZN8Particle6loggerE [147]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [1275]
[148]    0.0    0.00    0.00       1         global constructors keyed to vtk_writer [148]
                0.00    0.00       6/6           PSE_Molekulardynamik_WS12::boundary_t::boundary_t(PSE_Molekulardynamik_WS12::boundary_t::value) [75]
                0.00    0.00       1/1           outputWriter::VTKWriter::VTKWriter() [155]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[149]    0.0    0.00    0.00       1         FileReader::FileReader() [149]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[150]    0.0    0.00    0.00       1         FileReader::~FileReader() [150]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[151]    0.0    0.00    0.00       1         PhaseSpace::PhaseSpace() [151]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[152]    0.0    0.00    0.00       1         PhaseSpace::~PhaseSpace() [152]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[153]    0.0    0.00    0.00       1         Thermostat::setFrequency(int) [153]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[154]    0.0    0.00    0.00       1         TestSettings::getTestNames() [154]
-----------------------------------------------
                0.00    0.00       1/1           global constructors keyed to vtk_writer [148]
[155]    0.0    0.00    0.00       1         outputWriter::VTKWriter::VTKWriter() [155]
-----------------------------------------------
                0.00    0.00       1/1           PSE_Molekulardynamik_WS12::simulation_t::~simulation_t() [162]
[156]    0.0    0.00    0.00       1         PSE_Molekulardynamik_WS12::potential_t::~potential_t() [156]
                0.00    0.00       1/66          xsd::cxx::tree::_type::~_type() [56]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[157]    0.0    0.00    0.00       1         PSE_Molekulardynamik_WS12::simulation_t::dimensionCount() [157]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[158]    0.0    0.00    0.00       1         PSE_Molekulardynamik_WS12::simulation_t::outputPhaseSpace() [158]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[159]    0.0    0.00    0.00       1         PSE_Molekulardynamik_WS12::simulation_t::t_end() [159]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[160]    0.0    0.00    0.00       1         PSE_Molekulardynamik_WS12::simulation_t::output() [160]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[161]    0.0    0.00    0.00       1         PSE_Molekulardynamik_WS12::simulation_t::delta_t() [161]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[162]    0.0    0.00    0.00       1         PSE_Molekulardynamik_WS12::simulation_t::~simulation_t() [162]
                0.00    0.00       2/23          PSE_Molekulardynamik_WS12::positiveDecimal_t::~positiveDecimal_t() [65]
                0.00    0.00       1/9           PSE_Molekulardynamik_WS12::decimalVector_t::~decimalVector_t() [71]
                0.00    0.00       1/1           PSE_Molekulardynamik_WS12::dimensionCount_t::~dimensionCount_t() [167]
                0.00    0.00       1/1           PSE_Molekulardynamik_WS12::thermostat_t::~thermostat_t() [166]
                0.00    0.00       1/1           PSE_Molekulardynamik_WS12::domain_t::~domain_t() [175]
                0.00    0.00       1/1           PSE_Molekulardynamik_WS12::potential_t::~potential_t() [156]
                0.00    0.00       1/1           PSE_Molekulardynamik_WS12::inputs_t::~inputs_t() [178]
                0.00    0.00       1/66          xsd::cxx::tree::_type::~_type() [56]
-----------------------------------------------
                0.00    0.00       1/1           PSE_Molekulardynamik_WS12::thermostat_t::thermostat_t(xercesc_3_1::DOMElement const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [165]
[163]    0.0    0.00    0.00       1         PSE_Molekulardynamik_WS12::thermostat_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [163]
                0.00    0.00       2/61          xsd::cxx::xml::qualified_name<char> xsd::cxx::xml::dom::name<char>(xercesc_3_1::DOMElement const&) [57]
                0.00    0.00       2/45          std::basic_string<char, std::char_traits<char>, std::allocator<char> > xsd::cxx::tree::text_content<char>(xercesc_3_1::DOMElement const&) [60]
                0.00    0.00       1/39          xsd::cxx::tree::_type::_type(xercesc_3_1::DOMElement const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [62]
                0.00    0.00       1/36          xsd::cxx::tree::traits<double, char, (xsd::cxx::tree::schema_type::value)2>::create(std::string const&, xercesc_3_1::DOMElement const*, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [63]
                0.00    0.00       1/4           xsd::cxx::tree::traits<unsigned long long, char, (xsd::cxx::tree::schema_type::value)0>::create(std::string const&, xercesc_3_1::DOMElement const*, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [95]
                0.00    0.00       1/4           xsd::cxx::tree::one<PSE_Molekulardynamik_WS12::nonNegativeDecimal_t, false>::set(std::auto_ptr<PSE_Molekulardynamik_WS12::nonNegativeDecimal_t>) [94]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[164]    0.0    0.00    0.00       1         PSE_Molekulardynamik_WS12::thermostat_t::initialT() [164]
-----------------------------------------------
                0.00    0.00       1/1           PSE_Molekulardynamik_WS12::simulation_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [36]
[165]    0.0    0.00    0.00       1         PSE_Molekulardynamik_WS12::thermostat_t::thermostat_t(xercesc_3_1::DOMElement const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [165]
                0.00    0.00       1/39          xsd::cxx::tree::_type::_type(xercesc_3_1::DOMElement const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [62]
                0.00    0.00       1/13          xsd::cxx::xml::dom::parser<char>::parser(xercesc_3_1::DOMElement const&, bool, bool) [67]
                0.00    0.00       1/1           PSE_Molekulardynamik_WS12::thermostat_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [163]
-----------------------------------------------
                0.00    0.00       1/1           PSE_Molekulardynamik_WS12::simulation_t::~simulation_t() [162]
[166]    0.0    0.00    0.00       1         PSE_Molekulardynamik_WS12::thermostat_t::~thermostat_t() [166]
                0.00    0.00       1/4           PSE_Molekulardynamik_WS12::nonNegativeDecimal_t::~nonNegativeDecimal_t() [89]
                0.00    0.00       1/66          xsd::cxx::tree::_type::~_type() [56]
-----------------------------------------------
                0.00    0.00       1/1           PSE_Molekulardynamik_WS12::simulation_t::~simulation_t() [162]
[167]    0.0    0.00    0.00       1         PSE_Molekulardynamik_WS12::dimensionCount_t::~dimensionCount_t() [167]
                0.00    0.00       1/66          xsd::cxx::tree::_type::~_type() [56]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[168]    0.0    0.00    0.00       1         PSE_Molekulardynamik_WS12::nonNegativeIntegerVector_t::x() [168]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[169]    0.0    0.00    0.00       1         PSE_Molekulardynamik_WS12::nonNegativeIntegerVector_t::y() [169]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[170]    0.0    0.00    0.00       1         PSE_Molekulardynamik_WS12::nonNegativeIntegerVector_t::z() [170]
-----------------------------------------------
                0.00    0.00       1/1           PSE_Molekulardynamik_WS12::nonNegativeIntegerVector_t::nonNegativeIntegerVector_t(xercesc_3_1::DOMElement const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [172]
[171]    0.0    0.00    0.00       1         PSE_Molekulardynamik_WS12::nonNegativeIntegerVector_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [171]
                0.00    0.00       3/61          xsd::cxx::xml::qualified_name<char> xsd::cxx::xml::dom::name<char>(xercesc_3_1::DOMElement const&) [57]
                0.00    0.00       3/39          xsd::cxx::tree::_type::_type(xercesc_3_1::DOMElement const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [62]
                0.00    0.00       3/45          std::basic_string<char, std::char_traits<char>, std::allocator<char> > xsd::cxx::tree::text_content<char>(xercesc_3_1::DOMElement const&) [60]
                0.00    0.00       3/36          xsd::cxx::tree::traits<double, char, (xsd::cxx::tree::schema_type::value)2>::create(std::string const&, xercesc_3_1::DOMElement const*, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [63]
                0.00    0.00       3/4           xsd::cxx::tree::one<PSE_Molekulardynamik_WS12::nonNegativeDecimal_t, false>::set(std::auto_ptr<PSE_Molekulardynamik_WS12::nonNegativeDecimal_t>) [94]
-----------------------------------------------
                0.00    0.00       1/1           PSE_Molekulardynamik_WS12::domain_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [38]
